,diameter,orientation,length,pos_below_wire,pos_horizontal,internode_length,node_count,parent_type,diameter_norm,length_norm,internode_length_norm,node_count_norm,y,side,group_id
0,0.007123815827071667,-0.41562649506103044,1.0784255266189575,0.23248541331849992,-0.12047759257256985,0.07471725488318176,13,Spur,-0.1151123204863271,0.005790452150617436,0.8565685731633199,-0.6319986733264914,False,left,32
1,0.008093589916825294,0.3249047592159164,0.9183337688446045,0.21162950992595597,-0.13832965306937695,0.051442266948251825,13,Trunk,1.3474703473425278,-0.5376906738700232,-0.7121663974881237,-0.3869260822356024,False,left,178
2,0.007997430860996246,0.23580632898934903,0.3633657693862915,0.284364819759503,-0.07063820213079453,0.06540326177681434,5,Trunk,0.8197548674366185,-3.04172028661212,0.35962229407475477,-1.9350676083545504,False,left,22
3,0.006486150901764631,0.7735146803200226,1.0192309617996216,-0.005145549599546939,-0.1425325833261013,0.08105099959209464,11,Bearer,-1.4181090283131965,-0.2612786473675417,1.399576390509332,-1.4171418194729006,True,left,4
4,0.0074500273913145065,0.5006676004950135,1.3804137706756592,0.16588979959487915,-0.08421392383752391,0.04561385911392711,21,Trunk,0.33439596100955604,1.6647053310808064,-1.0990340556311498,1.3702129191146202,False,right,21
5,0.007101115770637989,0.41032199541199904,0.946543276309967,0.01709133386619044,-0.120540801435709,0.08603452971985324,10,Bearer,-0.02433049828736956,-0.8529866518361104,1.717032693916552,-1.592656819429136,False,left,146
6,0.00787532702088356,0.22063112246544772,1.152524471282959,0.12870788574241487,-0.0692304722033441,0.08036746042157966,12,Bearer,0.21084148623042037,0.6148228824907697,1.4197139064645483,-1.2026142323020867,False,left,36
7,0.008466241881251335,0.08589691161881935,1.2575103044509888,0.3394765256671235,-0.10813521593809128,0.05653689601916617,18,Spur,1.6779539282263882,1.5454695726374503,-0.19070792380153215,0.6666666666666666,False,left,168
8,0.006987082306295633,0.06965251200164384,1.176013708114624,0.1958721280102509,-0.09271123976213858,0.08227388292837708,13,Bearer,-0.545736098360459,0.41215704734119063,1.2770655745551234,-0.750476908867286,False,left,106
9,0.007847042754292488,0.2115192974489053,0.8070586919784546,0.20781063986942172,-0.1845715530216694,0.06402719232958555,11,Trunk,0.923393424740472,-1.6554272481605505,0.1008065060700089,-1.2352701342290513,False,left,174
10,0.00800233706831932,0.8608568122315777,1.1655787229537964,0.27816808223724365,-0.049527056486113,0.04856862077296814,20,Trunk,1.2024126607132888,0.41427866028066346,-0.8842111904855415,1.219265246255244,True,right,105
11,0.0069601950235664845,0.43569909204819873,1.1705899238586426,0.2119936941890046,-0.039244070649147034,0.042604740949994266,20,Trunk,-0.4167912528804781,0.45267330743660705,-1.2616261023481932,1.394289086263952,False,right,121
12,0.00703319301828742,0.14820049014713815,1.0924140214920044,0.28233617544174194,-0.19144004024519745,0.039367177207690625,22,Spur,-0.39796812551185756,-0.05880016568803773,-1.283572270958413,1.6719204339207039,False,left,148
13,0.008397091180086136,0.6193344951927475,1.0805954933166504,0.16185873746871948,0.0006610900160808342,0.056071520914432064,17,Trunk,1.444937971216573,-0.4302071276997977,-0.21383100179888367,-0.03261447614011826,False,left,160
14,0.007431369740515947,0.5938186476027657,1.1685969829559326,0.02755868434906006,0.08808853477256662,0.05325980180728916,18,Bearer,0.2649429211408922,0.5811340572300456,-0.6237118666555655,0.7801011759323057,False,right,25
15,0.008355824276804924,1.315266278899061,1.271358847618103,0.24047821783460677,-0.056926339864730835,0.05609482987419344,21,Spur,1.1835225016547055,1.0403957651240718,-0.12685472287122287,1.3617021276595744,False,left,128
